datamart_id	dataset_id	dataset_name	dataset_description	dataset_url	variable_id	variable_name	variable_description
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	revenue_excluding_grants_of_gdp	"Revenue, excluding grants (% of GDP)"	"Revenue, excluding grants (% of GDP) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	revenue_excluding_grants_current_lcu	"Revenue, excluding grants (current LCU)"	"Revenue, excluding grants (current LCU) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	risk_of_catastrophic_expenditure_for_surgical_care_of_people_at_risk	Risk of catastrophic expenditure for surgical care (% of people at risk)	Risk of catastrophic expenditure for surgical care (% of people at risk) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	risk_of_impoverishing_expenditure_for_surgical_care_of_people_at_risk	Risk of impoverishing expenditure for surgical care (% of people at risk)	Risk of impoverishing expenditure for surgical care (% of people at risk) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	risk_premium_on_lending_lending_rate_minus_treasury_bill_rate	"Risk premium on lending (lending rate minus treasury bill rate, %)"	"Risk premium on lending (lending rate minus treasury bill rate, %) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rural_land_area_sq_km	Rural land area (sq. km)	Rural land area (sq. km) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rural_land_area_where_elevation_is_below_5_meters_of_total_land_area	Rural land area where elevation is below 5 meters (% of total land area)	Rural land area where elevation is below 5 meters (% of total land area) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rural_land_area_where_elevation_is_below_5_meters_sq_km	Rural land area where elevation is below 5 meters (sq. km)	Rural land area where elevation is below 5 meters (sq. km) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rural_population	Rural population	Rural population in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rural_population_of_total_population	Rural population (% of total population)	Rural population (% of total population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rural_population_growth_annual	Rural population growth (annual %)	Rural population growth (annual %) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_primary_gross	"School enrollment, primary (% gross)"	"School enrollment, primary (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rural_population_living_in_areas_where_elevation_is_below_5_meters_of_total_population	Rural population living in areas where elevation is below 5 meters (% of total population)	Rural population living in areas where elevation is below 5 meters (% of total population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rural_poverty_gap_at_national_poverty_lines	Rural poverty gap at national poverty lines (%)	Rural poverty gap at national poverty lines (%) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	rural_poverty_headcount_ratio_at_national_poverty_lines_of_rural_population	Rural poverty headcount ratio at national poverty lines (% of rural population)	Rural poverty headcount ratio at national poverty lines (% of rural population) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	s_p_global_equity_indices_annual_change	S&P Global Equity Indices (annual % change)	S&P Global Equity Indices (annual % change) in WDI
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_preprimary_gross	"School enrollment, preprimary (% gross)"	"School enrollment, preprimary (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_preprimary_female_gross	"School enrollment, preprimary, female (% gross)"	"School enrollment, preprimary, female (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_preprimary_male_gross	"School enrollment, preprimary, male (% gross)"	"School enrollment, preprimary, male (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_primary_net	"School enrollment, primary (% net)"	"School enrollment, primary (% net) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_primary_gross_gender_parity_index_gpi	"School enrollment, primary (gross), gender parity index (GPI)"	"School enrollment, primary (gross), gender parity index (GPI) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_primary_and_secondary_gross_gender_parity_index_gpi	"School enrollment, primary and secondary (gross), gender parity index (GPI)"	"School enrollment, primary and secondary (gross), gender parity index (GPI) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_primary_female_gross	"School enrollment, primary, female (% gross)"	"School enrollment, primary, female (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_primary_female_net	"School enrollment, primary, female (% net)"	"School enrollment, primary, female (% net) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_primary_male_gross	"School enrollment, primary, male (% gross)"	"School enrollment, primary, male (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_primary_male_net	"School enrollment, primary, male (% net)"	"School enrollment, primary, male (% net) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_primary_private_of_total_primary	"School enrollment, primary, private (% of total primary)"	"School enrollment, primary, private (% of total primary) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_secondary_gross	"School enrollment, secondary (% gross)"	"School enrollment, secondary (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_secondary_net	"School enrollment, secondary (% net)"	"School enrollment, secondary (% net) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_secondary_gross_gender_parity_index_gpi	"School enrollment, secondary (gross), gender parity index (GPI)"	"School enrollment, secondary (gross), gender parity index (GPI) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_secondary_female_gross	"School enrollment, secondary, female (% gross)"	"School enrollment, secondary, female (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_secondary_female_net	"School enrollment, secondary, female (% net)"	"School enrollment, secondary, female (% net) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_secondary_male_gross	"School enrollment, secondary, male (% gross)"	"School enrollment, secondary, male (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_secondary_male_net	"School enrollment, secondary, male (% net)"	"School enrollment, secondary, male (% net) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_secondary_private_of_total_secondary	"School enrollment, secondary, private (% of total secondary)"	"School enrollment, secondary, private (% of total secondary) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_tertiary_gross	"School enrollment, tertiary (% gross)"	"School enrollment, tertiary (% gross) in WDI"
ISI	WDI	WDI dataset	World Development Indicators	https://databank.worldbank.org/source/world-development-indicators	school_enrollment_tertiary_gross_gender_parity_index_gpi	"School enrollment, tertiary (gross), gender parity index (GPI)"	"School enrollment, tertiary (gross), gender parity index (GPI) in WDI"
